Date,Region_ko,Birth,Birth_rate,Death,Death_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate,Net_migration
2000-03-01,대전광역시,1835.0,15.81,516.0,4.4,925.0,8.0,1319.0,11.4,631.0
2000-04-01,대전광역시,1690.0,15.02,460.0,4.1,813.0,7.2,1230.0,10.9,672.0
2000-05-01,대전광역시,1599.0,13.73,473.0,4.1,1001.0,8.6,1126.0,9.7,-9.0
2000-06-01,대전광역시,1409.0,12.49,439.0,3.9,806.0,7.1,970.0,8.6,-20.0
2000-07-01,대전광역시,1451.0,12.44,446.0,3.8,536.0,4.6,1005.0,8.6,464.0
2000-08-01,대전광역시,1551.0,13.28,473.0,4.0,542.0,4.6,1078.0,9.2,969.0
2000-09-01,대전광역시,1619.0,14.32,439.0,3.9,490.0,4.3,1180.0,10.4,147.0
2000-10-01,대전광역시,1665.0,14.24,504.0,4.3,844.0,7.2,1161.0,9.9,391.0
2000-11-01,대전광역시,1573.0,13.88,498.0,4.4,998.0,8.8,1075.0,9.5,1105.0
2000-12-01,대전광역시,1567.0,13.36,520.0,4.4,1084.0,9.2,1047.0,8.9,306.0
2001-01-01,대전광역시,1796.0,15.25,485.0,4.1,756.0,6.4,1311.0,11.1,1222.0
2001-02-01,대전광역시,1537.0,14.41,490.0,4.6,711.0,6.7,1047.0,9.8,2598.0
2001-03-01,대전광역시,1727.0,14.6,520.0,4.4,878.0,7.4,1207.0,10.2,239.0
2001-04-01,대전광역시,1509.0,13.17,498.0,4.3,889.0,7.8,1011.0,8.8,647.0
2001-05-01,대전광역시,1430.0,12.06,477.0,4.0,995.0,8.4,953.0,8.0,571.0
2001-06-01,대전광역시,1215.0,10.58,425.0,3.7,821.0,7.1,790.0,6.9,93.0
2001-07-01,대전광역시,1338.0,11.26,457.0,3.8,606.0,5.1,881.0,7.4,1038.0
2001-08-01,대전광역시,1353.0,11.37,416.0,3.5,567.0,4.8,937.0,7.9,972.0
2001-09-01,대전광역시,1418.0,12.31,443.0,3.8,511.0,4.4,975.0,8.5,-247.0
2001-10-01,대전광역시,1341.0,11.27,527.0,4.4,623.0,5.2,814.0,6.8,629.0
2001-11-01,대전광역시,1349.0,11.7,483.0,4.2,978.0,8.5,866.0,7.5,209.0
2001-12-01,대전광역시,1277.0,10.71,520.0,4.4,1170.0,9.8,757.0,6.4,-1131.0
2002-01-01,대전광역시,1538.0,12.89,482.0,4.0,850.0,7.1,1056.0,8.9,2293.0
2002-02-01,대전광역시,1351.0,12.51,425.0,3.9,554.0,5.1,926.0,8.6,1207.0
2002-03-01,대전광역시,1476.0,12.33,523.0,4.4,788.0,6.6,953.0,8.0,-7.0
2002-04-01,대전광역시,1366.0,11.79,492.0,4.2,869.0,7.5,874.0,7.5,434.0
2002-05-01,대전광역시,1299.0,10.85,475.0,4.0,948.0,7.9,824.0,6.9,232.0
2002-06-01,대전광역시,1186.0,10.22,462.0,4.0,772.0,6.7,724.0,6.2,547.0
2002-07-01,대전광역시,1269.0,10.58,425.0,3.5,650.0,5.4,844.0,7.0,1064.0
2002-08-01,대전광역시,1269.0,10.56,456.0,3.8,530.0,4.4,813.0,6.8,1254.0
2002-09-01,대전광역시,1250.0,10.74,424.0,3.6,435.0,3.7,826.0,7.1,568.0
2002-10-01,대전광역시,1284.0,10.66,540.0,4.5,714.0,5.9,744.0,6.2,546.0
2002-11-01,대전광역시,1194.0,10.24,517.0,4.4,909.0,7.8,677.0,5.8,519.0
2002-12-01,대전광역시,1149.0,9.53,558.0,4.6,1112.0,9.2,591.0,4.9,-102.0
2003-01-01,대전광역시,1458.0,12.08,542.0,4.5,764.0,6.3,916.0,7.6,1859.0
2003-02-01,대전광역시,1326.0,12.15,424.0,3.9,603.0,5.5,902.0,8.3,1443.0
2003-03-01,대전광역시,1512.0,12.49,473.0,3.9,800.0,6.6,1039.0,8.6,1457.0
2003-04-01,대전광역시,1358.0,11.57,485.0,4.1,799.0,6.8,873.0,7.4,1165.0
2003-05-01,대전광역시,1252.0,10.31,509.0,4.2,908.0,7.5,743.0,6.1,835.0
2003-06-01,대전광역시,1210.0,10.29,452.0,3.8,704.0,6.0,758.0,6.4,-110.0
2003-07-01,대전광역시,1179.0,9.71,449.0,3.7,613.0,5.0,730.0,6.0,71.0
2003-08-01,대전광역시,1184.0,9.74,472.0,3.9,572.0,4.7,712.0,5.9,1343.0
2003-09-01,대전광역시,1316.0,11.18,486.0,4.1,484.0,4.1,830.0,7.0,2.0
2003-10-01,대전광역시,1357.0,11.15,552.0,4.5,787.0,6.5,805.0,6.6,-12.0
2003-11-01,대전광역시,1335.0,11.34,517.0,4.4,853.0,7.2,818.0,6.9,86.0
2003-12-01,대전광역시,1225.0,10.07,497.0,4.1,1086.0,8.9,728.0,6.0,-2313.0
2004-01-01,대전광역시,1489.0,12.26,526.0,4.3,730.0,6.0,963.0,7.9,1925.0
2004-02-01,대전광역시,1312.0,11.53,511.0,4.5,671.0,5.9,801.0,7.0,1164.0
2004-03-01,대전광역시,1413.0,11.6,580.0,4.8,847.0,7.0,833.0,6.8,316.0
2004-04-01,대전광역시,1233.0,10.46,513.0,4.4,690.0,5.9,720.0,6.1,-573.0
2004-05-01,대전광역시,1201.0,9.86,489.0,4.0,801.0,6.6,712.0,5.8,-898.0
2004-06-01,대전광역시,1169.0,9.92,441.0,3.7,774.0,6.6,728.0,6.2,-843.0
2004-07-01,대전광역시,1162.0,9.54,481.0,3.9,571.0,4.7,681.0,5.6,30.0
2004-08-01,대전광역시,1241.0,10.17,446.0,3.7,563.0,4.6,795.0,6.5,756.0
2004-09-01,대전광역시,1208.0,10.24,415.0,3.5,443.0,3.8,793.0,6.7,-285.0
2004-10-01,대전광역시,1350.0,11.07,533.0,4.4,680.0,5.6,817.0,6.7,114.0
2004-11-01,대전광역시,1194.0,10.11,506.0,4.3,885.0,7.5,688.0,5.8,-333.0
2004-12-01,대전광역시,1052.0,8.61,510.0,4.2,1202.0,9.8,542.0,4.4,1243.0
2005-01-01,대전광역시,1468.0,11.96,511.0,4.2,686.0,5.6,957.0,7.8,1919.0
2005-02-01,대전광역시,1099.0,9.9,432.0,3.9,580.0,5.2,667.0,6.0,994.0
2005-03-01,대전광역시,1334.0,10.84,530.0,4.3,823.0,6.7,804.0,6.5,-286.0
2005-04-01,대전광역시,1104.0,9.26,459.0,3.9,730.0,6.1,645.0,5.4,119.0
2005-05-01,대전광역시,1164.0,9.45,510.0,4.1,891.0,7.2,654.0,5.3,438.0
2005-06-01,대전광역시,1096.0,9.19,434.0,3.6,766.0,6.4,662.0,5.5,-472.0
2005-07-01,대전광역시,1110.0,9.0,419.0,3.4,628.0,5.1,691.0,5.6,-182.0
2005-08-01,대전광역시,1132.0,9.17,455.0,3.7,555.0,4.5,677.0,5.5,677.0
2005-09-01,대전광역시,1145.0,9.58,464.0,3.9,495.0,4.1,681.0,5.7,-289.0
2005-10-01,대전광역시,1163.0,9.42,522.0,4.2,745.0,6.0,641.0,5.2,54.0
2005-11-01,대전광역시,1103.0,9.24,500.0,4.2,955.0,8.0,603.0,5.0,-105.0
2005-12-01,대전광역시,1032.0,8.36,543.0,4.4,1181.0,9.6,489.0,4.0,343.0
2006-01-01,대전광역시,1349.0,10.91,525.0,4.2,773.0,6.3,824.0,6.7,414.0
2006-02-01,대전광역시,1155.0,10.34,457.0,4.1,648.0,5.8,698.0,6.2,718.0
2006-03-01,대전광역시,1391.0,11.23,523.0,4.2,782.0,6.3,868.0,7.0,-91.0
2006-04-01,대전광역시,1197.0,9.99,513.0,4.3,742.0,6.2,684.0,5.7,-49.0
2006-05-01,대전광역시,1178.0,9.51,502.0,4.1,916.0,7.4,676.0,5.5,22.0
2006-06-01,대전광역시,1159.0,9.66,436.0,3.6,824.0,6.9,723.0,6.0,-139.0
2006-07-01,대전광역시,1121.0,9.04,471.0,3.8,624.0,5.0,650.0,5.2,445.0
2006-08-01,대전광역시,1191.0,9.59,511.0,4.1,678.0,5.5,680.0,5.5,1243.0
2006-09-01,대전광역시,1232.0,10.24,459.0,3.8,540.0,4.5,773.0,6.4,307.0
2006-10-01,대전광역시,1214.0,9.76,517.0,4.2,630.0,5.1,697.0,5.6,96.0
2006-11-01,대전광역시,1193.0,9.9,510.0,4.2,939.0,7.8,683.0,5.7,94.0
2006-12-01,대전광역시,1109.0,8.91,528.0,4.2,1406.0,11.3,581.0,4.7,-745.0
2007-01-01,대전광역시,1395.0,11.2,515.0,4.1,887.0,7.1,880.0,7.1,18.0
2007-02-01,대전광역시,1249.0,11.09,490.0,4.3,785.0,7.0,759.0,6.7,1629.0
2007-03-01,대전광역시,1412.0,11.31,441.0,3.5,754.0,6.0,971.0,7.8,196.0
2007-04-01,대전광역시,1329.0,10.99,490.0,4.1,754.0,6.2,839.0,6.9,-44.0
2007-05-01,대전광역시,1234.0,9.87,512.0,4.1,951.0,7.6,722.0,5.8,-309.0
2007-06-01,대전광역시,1202.0,9.93,523.0,4.3,791.0,6.5,679.0,5.6,-398.0
2007-07-01,대전광역시,1244.0,9.94,477.0,3.8,732.0,5.8,767.0,6.1,-23.0
2007-08-01,대전광역시,1409.0,11.25,468.0,3.7,717.0,5.7,941.0,7.5,527.0
2007-09-01,대전광역시,1368.0,11.28,464.0,3.8,501.0,4.1,904.0,7.5,-232.0
2007-10-01,대전광역시,1493.0,11.91,528.0,4.2,736.0,5.9,965.0,7.7,-673.0
2007-11-01,대전광역시,1349.0,11.13,539.0,4.4,1023.0,8.4,810.0,6.7,-649.0
2007-12-01,대전광역시,1096.0,8.75,544.0,4.3,1053.0,8.4,552.0,4.4,-1090.0
2008-01-01,대전광역시,1562.0,12.49,523.0,4.2,860.0,6.9,1039.0,8.3,-422.0
2008-02-01,대전광역시,1226.0,10.48,544.0,4.6,695.0,5.9,682.0,5.8,-191.0
2008-03-01,대전광역시,1255.0,10.03,571.0,4.6,786.0,6.3,684.0,5.5,-895.0
2008-04-01,대전광역시,1253.0,10.35,492.0,4.1,785.0,6.5,761.0,6.3,-481.0
2008-05-01,대전광역시,1233.0,9.85,501.0,4.0,919.0,7.3,732.0,5.9,-668.0
2008-06-01,대전광역시,1137.0,9.39,473.0,3.9,809.0,6.7,664.0,5.5,-699.0
2008-07-01,대전광역시,1161.0,9.28,499.0,4.0,681.0,5.4,662.0,5.3,46.0
2008-08-01,대전광역시,1268.0,10.12,432.0,3.4,626.0,5.0,836.0,6.7,250.0
2008-09-01,대전광역시,1318.0,10.87,484.0,4.0,575.0,4.7,834.0,6.9,-817.0
2008-10-01,대전광역시,1248.0,9.95,551.0,4.4,799.0,6.4,697.0,5.6,-432.0
2008-11-01,대전광역시,1180.0,9.72,507.0,4.2,810.0,6.7,673.0,5.5,-304.0
2008-12-01,대전광역시,1015.0,8.09,528.0,4.2,1154.0,9.2,487.0,3.9,-997.0
2009-01-01,대전광역시,1441.0,11.45,560.0,4.5,820.0,6.5,881.0,7.0,-50.0
2009-02-01,대전광역시,1146.0,10.08,487.0,4.3,673.0,5.9,659.0,5.8,-545.0
2009-03-01,대전광역시,1260.0,10.01,497.0,3.9,756.0,6.0,763.0,6.1,-675.0
2009-04-01,대전광역시,1123.0,9.22,486.0,4.0,741.0,6.1,637.0,5.2,-457.0
2009-05-01,대전광역시,1082.0,8.6,511.0,4.1,812.0,6.5,571.0,4.5,-506.0
2009-06-01,대전광역시,1039.0,8.53,474.0,3.9,711.0,5.8,565.0,4.6,-503.0
2009-07-01,대전광역시,1149.0,9.13,458.0,3.6,642.0,5.1,691.0,5.5,-379.0
2009-08-01,대전광역시,1165.0,9.25,447.0,3.5,649.0,5.2,718.0,5.7,654.0
2009-09-01,대전광역시,1265.0,10.37,445.0,3.6,551.0,4.5,820.0,6.7,-402.0
2009-10-01,대전광역시,1163.0,9.22,524.0,4.2,652.0,5.2,639.0,5.1,-601.0
2009-11-01,대전광역시,1073.0,8.79,520.0,4.3,814.0,6.7,553.0,4.5,-568.0
2009-12-01,대전광역시,1009.0,8.0,540.0,4.3,1064.0,8.4,469.0,3.7,-1726.0
2010-01-01,대전광역시,1312.0,10.41,524.0,4.2,734.0,5.8,788.0,6.2,-542.0
2010-02-01,대전광역시,1178.0,10.34,458.0,4.0,687.0,6.0,720.0,6.3,85.0
2010-03-01,대전광역시,1214.0,9.62,526.0,4.2,743.0,5.9,688.0,5.4,93.0
2010-04-01,대전광역시,1202.0,9.83,511.0,4.2,777.0,6.4,691.0,5.7,-555.0
2010-05-01,대전광역시,1099.0,8.7,577.0,4.6,799.0,6.3,522.0,4.1,-105.0
2010-06-01,대전광역시,1082.0,8.85,517.0,4.2,782.0,6.4,565.0,4.6,-522.0
2010-07-01,대전광역시,1132.0,8.95,479.0,3.8,697.0,5.5,653.0,5.2,1.0
2010-08-01,대전광역시,1193.0,9.43,520.0,4.1,695.0,5.5,673.0,5.3,508.0
2010-09-01,대전광역시,1300.0,10.61,509.0,4.2,629.0,5.1,791.0,6.5,-10.0
2010-10-01,대전광역시,1281.0,10.12,605.0,4.8,781.0,6.2,676.0,5.3,189.0
2010-11-01,대전광역시,1291.0,10.54,534.0,4.4,890.0,7.3,757.0,6.2,415.0
2010-12-01,대전광역시,1030.0,8.13,553.0,4.4,1137.0,9.0,477.0,3.8,-602.0
2011-01-01,대전광역시,1456.0,11.49,572.0,4.5,777.0,6.1,884.0,7.0,183.0
2011-02-01,대전광역시,1220.0,10.65,521.0,4.5,697.0,6.1,699.0,6.1,738.0
2011-03-01,대전광역시,1387.0,10.93,556.0,4.4,780.0,6.1,831.0,6.5,104.0
2011-04-01,대전광역시,1262.0,10.27,529.0,4.3,830.0,6.8,733.0,6.0,46.0
2011-05-01,대전광역시,1274.0,10.03,503.0,4.0,851.0,6.7,771.0,6.1,502.0
2011-06-01,대전광역시,1178.0,9.57,521.0,4.2,816.0,6.6,657.0,5.3,275.0
2011-07-01,대전광역시,1192.0,9.37,459.0,3.6,702.0,5.5,733.0,5.8,-106.0
2011-08-01,대전광역시,1233.0,9.69,517.0,4.1,767.0,6.0,716.0,5.6,206.0
2011-09-01,대전광역시,1167.0,9.47,445.0,3.6,613.0,5.0,722.0,5.9,330.0
2011-10-01,대전광역시,1278.0,10.02,560.0,4.4,791.0,6.2,718.0,5.6,624.0
2011-11-01,대전광역시,1120.0,9.07,551.0,4.5,914.0,7.4,569.0,4.6,449.0
2011-12-01,대전광역시,1041.0,8.15,602.0,4.7,1188.0,9.3,439.0,3.4,-7.0
2012-01-01,대전광역시,1414.0,11.09,669.0,5.2,891.0,7.0,745.0,5.8,1140.0
2012-02-01,대전광역시,1255.0,10.52,572.0,4.8,757.0,6.3,683.0,5.7,686.0
2012-03-01,대전광역시,1353.0,10.6,559.0,4.4,869.0,6.8,794.0,6.2,191.0
2012-04-01,대전광역시,1309.0,10.59,537.0,4.3,873.0,7.1,772.0,6.2,291.0
2012-05-01,대전광역시,1252.0,9.79,503.0,3.9,808.0,6.3,749.0,5.9,375.0
2012-06-01,대전광역시,1212.0,9.79,494.0,4.0,755.0,6.1,718.0,5.8,249.0
2012-07-01,대전광역시,1238.0,9.67,495.0,3.9,706.0,5.5,743.0,5.8,-732.0
2012-08-01,대전광역시,1250.0,9.77,515.0,4.0,715.0,5.6,735.0,5.7,-1134.0
2012-09-01,대전광역시,1320.0,10.66,507.0,4.1,522.0,4.2,813.0,6.6,-68.0
2012-10-01,대전광역시,1283.0,10.02,582.0,4.5,809.0,6.3,701.0,5.5,-3.0
2012-11-01,대전광역시,1265.0,10.21,564.0,4.6,904.0,7.3,701.0,5.7,224.0
2012-12-01,대전광역시,1128.0,8.8,583.0,4.5,1136.0,8.9,545.0,4.3,-720.0
2013-01-01,대전광역시,1424.0,11.08,587.0,4.6,900.0,7.0,837.0,6.5,606.0
2013-02-01,대전광역시,1206.0,10.38,506.0,4.4,651.0,5.6,700.0,6.0,520.0
2013-03-01,대전광역시,1201.0,9.33,597.0,4.6,735.0,5.7,604.0,4.7,-111.0
2013-04-01,대전광역시,1209.0,9.7,576.0,4.6,764.0,6.1,633.0,5.1,78.0
2013-05-01,대전광역시,1131.0,8.78,596.0,4.6,862.0,6.7,535.0,4.2,-26.0
2013-06-01,대전광역시,1098.0,8.8,510.0,4.1,768.0,6.2,588.0,4.7,53.0
2013-07-01,대전광역시,1186.0,9.19,496.0,3.8,808.0,6.3,690.0,5.3,-229.0
2013-08-01,대전광역시,1203.0,9.32,551.0,4.3,753.0,5.8,652.0,5.1,34.0
2013-09-01,대전광역시,1209.0,9.68,532.0,4.3,555.0,4.4,677.0,5.4,-173.0
2013-10-01,대전광역시,1192.0,9.23,600.0,4.6,799.0,6.2,592.0,4.6,360.0
2013-11-01,대전광역시,1067.0,8.53,548.0,4.4,911.0,7.3,519.0,4.1,102.0
2013-12-01,대전광역시,973.0,7.53,535.0,4.1,1115.0,8.6,438.0,3.4,-903.0
2014-01-01,대전광역시,1322.0,10.23,579.0,4.5,800.0,6.2,743.0,5.7,38.0
2014-02-01,대전광역시,1241.0,10.62,544.0,4.7,739.0,6.3,697.0,6.0,145.0
2014-03-01,대전광역시,1198.0,9.26,557.0,4.3,739.0,5.7,641.0,5.0,-7.0
2014-04-01,대전광역시,1219.0,9.73,552.0,4.4,769.0,6.1,667.0,5.3,-325.0
2014-05-01,대전광역시,1161.0,8.97,535.0,4.1,842.0,6.5,626.0,4.8,-644.0
2014-06-01,대전광역시,1077.0,8.6,513.0,4.1,715.0,5.7,564.0,4.5,-353.0
2014-07-01,대전광역시,1161.0,8.97,520.0,4.0,673.0,5.2,641.0,4.9,42.0
2014-08-01,대전광역시,1148.0,8.86,510.0,3.9,615.0,4.7,638.0,4.9,-722.0
2014-09-01,대전광역시,1185.0,9.45,514.0,4.1,580.0,4.6,671.0,5.4,-1147.0
2014-10-01,대전광역시,1143.0,8.83,558.0,4.3,866.0,6.7,585.0,4.5,-1485.0
2014-11-01,대전광역시,1072.0,8.56,580.0,4.6,746.0,6.0,492.0,3.9,-1559.0
2014-12-01,대전광역시,1035.0,8.01,602.0,4.7,1034.0,8.0,433.0,3.3,-2821.0
2015-01-01,대전광역시,1344.0,10.41,642.0,5.0,842.0,6.5,702.0,5.4,-1103.0
2015-02-01,대전광역시,1143.0,9.81,546.0,4.7,577.0,5.0,597.0,5.1,-2499.0
2015-03-01,대전광역시,1305.0,10.12,677.0,5.3,805.0,6.2,628.0,4.9,-2079.0
2015-04-01,대전광역시,1185.0,9.51,599.0,4.8,744.0,6.0,586.0,4.7,-1405.0
2015-05-01,대전광역시,1166.0,9.06,623.0,4.8,828.0,6.4,543.0,4.2,-1432.0
2015-06-01,대전광역시,1128.0,9.06,568.0,4.6,801.0,6.4,560.0,4.5,-1497.0
2015-07-01,대전광역시,1157.0,9.0,538.0,4.2,727.0,5.7,619.0,4.8,-1163.0
2015-08-01,대전광역시,1092.0,8.5,497.0,3.9,604.0,4.7,595.0,4.6,-1787.0
2015-09-01,대전광역시,1120.0,9.01,522.0,4.2,558.0,4.5,598.0,4.8,-1329.0
2015-10-01,대전광역시,1155.0,9.0,574.0,4.5,675.0,5.3,581.0,4.5,-1716.0
2015-11-01,대전광역시,1039.0,8.37,552.0,4.4,711.0,5.7,487.0,3.9,-1765.0
2015-12-01,대전광역시,940.0,7.33,623.0,4.9,933.0,7.3,317.0,2.5,-2841.0
2016-01-01,대전광역시,1127.0,8.83,635.0,5.0,724.0,5.7,492.0,3.9,-1161.0
2016-02-01,대전광역시,1054.0,8.83,588.0,4.9,675.0,5.7,466.0,3.9,-840.0
2016-03-01,대전광역시,1199.0,9.4,633.0,5.0,682.0,5.3,566.0,4.4,-1146.0
2016-04-01,대전광역시,1077.0,8.73,544.0,4.4,637.0,5.2,533.0,4.3,-803.0
2016-05-01,대전광역시,1022.0,8.01,549.0,4.3,800.0,6.3,473.0,3.7,-963.0
2016-06-01,대전광역시,1052.0,8.53,515.0,4.2,707.0,5.7,537.0,4.4,-931.0
2016-07-01,대전광역시,1039.0,8.15,564.0,4.4,575.0,4.5,475.0,3.7,-478.0
2016-08-01,대전광역시,1032.0,8.1,550.0,4.3,671.0,5.3,482.0,3.8,-678.0
2016-09-01,대전광역시,1105.0,8.96,575.0,4.7,525.0,4.3,530.0,4.3,-516.0
2016-10-01,대전광역시,985.0,7.73,615.0,4.8,705.0,5.5,370.0,2.9,-929.0
2016-11-01,대전광역시,895.0,7.26,548.0,4.4,766.0,6.2,347.0,2.8,-806.0
2016-12-01,대전광역시,849.0,6.67,642.0,5.0,858.0,6.7,207.0,1.6,-1380.0
2017-01-01,대전광역시,1008.0,7.9,655.0,5.1,695.0,5.4,353.0,2.8,-333.0
2017-02-01,대전광역시,1023.0,8.87,558.0,4.8,628.0,5.4,465.0,4.0,-906.0
2017-03-01,대전광역시,1030.0,8.07,620.0,4.9,717.0,5.6,410.0,3.2,-2037.0
2017-04-01,대전광역시,917.0,7.43,601.0,4.9,604.0,4.9,316.0,2.6,-1104.0
2017-05-01,대전광역시,904.0,7.1,582.0,4.6,787.0,6.2,322.0,2.5,-2202.0
2017-06-01,대전광역시,867.0,7.04,555.0,4.5,662.0,5.4,312.0,2.5,-1738.0
2017-07-01,대전광역시,928.0,7.3,529.0,4.2,539.0,4.2,399.0,3.1,-920.0
2017-08-01,대전광역시,952.0,7.49,565.0,4.4,611.0,4.8,387.0,3.0,-920.0
2017-09-01,대전광역시,878.0,7.14,519.0,4.2,535.0,4.4,359.0,2.9,-742.0
2017-10-01,대전광역시,817.0,6.43,601.0,4.7,469.0,3.7,216.0,1.7,-1239.0
2017-11-01,대전광역시,774.0,6.3,598.0,4.9,653.0,5.3,176.0,1.4,-1751.0
2017-12-01,대전광역시,753.0,5.94,646.0,5.1,797.0,6.3,107.0,0.8,-2283.0
2018-01-01,대전광역시,937.0,7.4,743.0,5.9,660.0,5.2,194.0,1.5,-1044.0
2018-02-01,대전광역시,797.0,7.0,604.0,5.3,527.0,4.6,193.0,1.7,-2319.0
2018-03-01,대전광역시,818.0,6.5,611.0,4.8,622.0,4.9,207.0,1.6,-1828.0
2018-04-01,대전광역시,789.0,6.5,578.0,4.7,567.0,4.6,211.0,1.7,-1746.0
2018-05-01,대전광역시,860.0,6.8,608.0,4.8,760.0,6.0,252.0,2.0,-1196.0
2018-06-01,대전광역시,794.0,6.5,591.0,4.8,739.0,6.1,203.0,1.7,-574.0
2018-07-01,대전광역시,757.0,6.0,645.0,5.1,746.0,5.9,112.0,0.9,-99.0
2018-08-01,대전광역시,759.0,6.0,586.0,4.6,481.0,3.8,173.0,1.4,-919.0
2018-09-01,대전광역시,712.0,5.8,555.0,4.6,389.0,3.2,157.0,1.3,-797.0
2018-10-01,대전광역시,703.0,5.6,614.0,4.9,559.0,4.4,89.0,0.7,-1232.0
2018-11-01,대전광역시,752.0,6.2,602.0,4.9,607.0,5.0,150.0,1.2,-1106.0
2018-12-01,대전광역시,659.0,5.2,666.0,5.3,720.0,5.7,-7.0,-0.1,-1893.0
2019-01-01,대전광역시,831.0,6.6,666.0,5.3,596.0,4.7,165.0,1.3,-1308.0
2019-02-01,대전광역시,711.0,6.3,563.0,5.0,574.0,5.1,148.0,1.3,-1284.0
2019-03-01,대전광역시,810.0,6.5,643.0,5.1,565.0,4.5,167.0,1.3,-1193.0
2019-04-01,대전광역시,734.0,6.1,638.0,5.3,545.0,4.5,96.0,0.8,-1230.0
2019-05-01,대전광역시,722.0,5.8,662.0,5.3,640.0,5.1,60.0,0.5,-1255.0
2019-06-01,대전광역시,676.0,5.6,595.0,4.9,452.0,3.7,81.0,0.7,-1549.0
2019-07-01,대전광역시,678.0,5.4,582.0,4.7,503.0,4.0,96.0,0.8,-1343.0
2019-08-01,대전광역시,666.0,5.3,566.0,4.5,514.0,4.1,100.0,0.8,-1315.0
2019-09-01,대전광역시,666.0,5.5,607.0,5.0,394.0,3.3,59.0,0.5,-1009.0
2019-10-01,대전광역시,683.0,5.5,646.0,5.2,606.0,4.9,37.0,0.3,-1242.0
2019-11-01,대전광역시,634.0,5.3,664.0,5.5,551.0,4.6,-30.0,-0.2,-1556.0
2019-12-01,대전광역시,599.0,4.8,670.0,5.4,662.0,5.3,-71.0,-0.6,-2058.0
2020-01-01,대전광역시,734.0,5.9,699.0,5.6,547.0,4.4,35.0,0.3,-714.0
2020-02-01,대전광역시,674.0,5.8,625.0,5.4,507.0,4.4,49.0,0.4,-1059.0
2020-03-01,대전광역시,651.0,5.3,623.0,5.0,548.0,4.4,28.0,0.2,-1323.0
2020-04-01,대전광역시,609.0,5.1,608.0,5.1,402.0,3.4,1.0,0.0,-230.0
2020-05-01,대전광역시,637.0,5.1,581.0,4.7,500.0,4.0,56.0,0.5,230.0
2020-06-01,대전광역시,604.0,5.0,582.0,4.9,462.0,3.9,22.0,0.2,-894.0
2020-07-01,대전광역시,562.0,4.5,614.0,5.0,468.0,3.8,-52.0,-0.4,-833.0
2020-08-01,대전광역시,632.0,5.1,658.0,5.3,454.0,3.7,-26.0,-0.2,-865.0
2020-09-01,대전광역시,643.0,5.4,613.0,5.1,530.0,4.4,30.0,0.3,-400.0
2020-10-01,대전광역시,605.0,4.9,688.0,5.6,515.0,4.2,-83.0,-0.7,-1494.0
2020-11-01,대전광역시,591.0,4.9,627.0,5.3,490.0,4.1,-36.0,-0.3,-1568.0
2020-12-01,대전광역시,539.0,4.4,654.0,5.3,553.0,4.5,-115.0,-0.9,-1947.0
2021-01-01,대전광역시,670.0,5.4,643.0,5.2,462.0,3.7,27.0,0.2,-537.0
2021-02-01,대전광역시,587.0,5.3,620.0,5.6,383.0,3.4,-33.0,-0.3,-1234.0
2021-03-01,대전광역시,721.0,5.8,645.0,5.2,488.0,4.0,76.0,0.6,-1274.0
2021-04-01,대전광역시,657.0,5.5,635.0,5.3,463.0,3.9,22.0,0.2,-828.0
2021-05-01,대전광역시,629.0,5.1,593.0,4.8,481.0,3.9,36.0,0.3,-517.0
2021-06-01,대전광역시,638.0,5.4,635.0,5.3,466.0,3.9,3.0,0.0,-1126.0
2021-07-01,대전광역시,632.0,5.1,615.0,5.0,436.0,3.5,17.0,0.1,-848.0
2021-08-01,대전광역시,593.0,4.8,722.0,5.9,365.0,3.0,-129.0,-1.0,-608.0
2021-09-01,대전광역시,626.0,5.3,613.0,5.2,368.0,3.1,13.0,0.1,401.0
2021-10-01,대전광역시,592.0,4.8,672.0,5.5,496.0,4.0,-80.0,-0.7,-815.0
2021-11-01,대전광역시,560.0,4.7,687.0,5.8,471.0,4.0,-127.0,-1.1,-399.0
2021-12-01,대전광역시,509.0,4.1,834.0,6.8,540.0,4.4,-325.0,-2.6,-1146.0
2022-01-01,대전광역시,727.0,5.9,770.0,6.3,448.0,3.7,-44.0,-0.4,-854.0
2022-02-01,대전광역시,653.0,5.9,719.0,6.5,502.0,4.5,-66.0,-0.6,-340.0
2022-03-01,대전광역시,630.0,5.1,1084.0,8.8,460.0,3.8,-454.0,-3.7,-577.0
2022-04-01,대전광역시,630.0,5.3,891.0,7.5,489.0,4.1,-261.0,-2.2,-324.0
2022-05-01,대전광역시,616.0,5.0,722.0,5.9,501.0,4.1,-107.0,-0.9,-318.0
2022-06-01,대전광역시,564.0,4.8,601.0,5.1,404.0,3.4,-38.0,-0.3,-487.0
2000-01-01,부산광역시,3752.0,11.61,1875.0,5.8,2435.0,7.5,1877.0,5.8,-3291.0
2000-02-01,부산광역시,3632.0,12.02,1453.0,4.8,2057.0,6.8,2179.0,7.2,-3617.0
2000-03-01,부산광역시,3935.0,12.19,1607.0,5.0,2024.0,6.3,2328.0,7.2,-3664.0
2000-04-01,부산광역시,3464.0,11.08,1541.0,4.9,1733.0,5.5,1923.0,6.2,-4100.0
2000-05-01,부산광역시,3511.0,10.88,1417.0,4.4,2501.0,7.7,2094.0,6.5,-5181.0
